Date,Source,Contact,Contact Group,Description,Description_Clean,Category,Match_Score,Matched_Rule,Auto_Approved,Suggestion_1,Suggestion_2,Suggestion_3
01 Jul 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Jul 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
19 Jul 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
02 Aug 2021,Spend Money,WWW.PDSA.ORG.UK,,WWW.PDSA.ORG.UK,wwwpdsaorguk,Donations - No gift aid,100.0,wwwpdsaorguk,True,,,
02 Aug 2021,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
02 Aug 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
18 Aug 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Sep 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Sep 2021,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Sep 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
02 Sep 2021,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
20 Sep 2021,Spend Money,Medecins Sans Fron,,Medecins Sans Fron,medecins sans fron,Donations - No gift aid,100.0,medecins sans fron,True,,,
21 Sep 2021,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
01 Oct 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Oct 2021,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Oct 2021,Spend Money,Medecins Sans Fron,,Medecins Sans Fron,medecins sans fron,Donations - No gift aid,100.0,medecins sans fron,True,,,
06 Oct 2021,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
18 Oct 2021,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Nov 2021,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
01 Nov 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Nov 2021,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
18 Nov 2021,Spend Money,Medecins Sans Fron,,Medecins Sans Fron,medecins sans fron,Donations - No gift aid,100.0,medecins sans fron,True,,,
01 Dec 2021,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
01 Dec 2021,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Dec 2021,Spend Money,WWW.DEC.ORG.UK,,WWW.DEC.ORG.UK,wwwdecorguk,Donations - No gift aid,100.0,wwwdecorguk,True,,,
10 Dec 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
20 Dec 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
04 Jan 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
05 Jan 2022,Spend Money,Givergy,,Givergy,givergy,Donations - No gift aid,100.0,givergy,True,,,
05 Jan 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
18 Jan 2022,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
01 Feb 2022,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Feb 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Feb 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
16 Feb 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Mar 2022,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Mar 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Mar 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
07 Mar 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
18 Mar 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
29 Mar 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Apr 2022,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Apr 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Apr 2022,Spend Money,UNHCR,,UNHCR,unhcr,Donations - No gift aid,100.0,unhcr,True,,,
13 Apr 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
19 Apr 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
19 Apr 2022,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
03 May 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
03 May 2022,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
03 May 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
06 May 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
18 May 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
30 May 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Jun 2022,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
01 Jun 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Jun 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
20 Jun 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Jul 2022,Spend Money,240 Project,,240 Project,240 project,Donations - No gift aid,100.0,240 project,True,,,
01 Jul 2022,Spend Money,Frazzled Cafe,,Frazzled Cafe,frazzled cafe,Donations - No gift aid,100.0,frazzled cafe,True,,,
01 Jul 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
18 Jul 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Aug 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Aug 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Aug 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
18 Aug 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
31 Aug 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Sep 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Sep 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Sep 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
20 Sep 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
20 Sep 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
03 Oct 2022,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
03 Oct 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
03 Oct 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
18 Oct 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
19 Oct 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Nov 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Nov 2022,Spend Money,The Big Issue,,The Big Issue,the big issue,Donations - No gift aid,100.0,the big issue,True,,,
01 Nov 2022,Spend Money,Human Practice Foundation,,Human Practice Foundation,human practice foundation,Donations - No gift aid,100.0,human practice foundation,True,,,
07 Nov 2022,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
15 Nov 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
18 Nov 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Dec 2022,Spend Money,FRDS OF THE EARTH,,FRDS OF THE EARTH,frds of the earth,Donations - No gift aid,100.0,frds of the earth,True,,,
01 Dec 2022,Spend Money,Givergy,,Givergy,givergy,Donations - No gift aid,100.0,givergy,True,,,
01 Dec 2022,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
19 Dec 2022,Spend Money,Mr & Mrs Smith,,Mr & Mrs Smith,mr mrs smith,Donations - No gift aid,100.0,mr mrs smith,True,,,
03 Jan 2023,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
03 Jan 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
03 Jan 2023,Spend Money,The Q Foundation London,,The Q Foundation London,the q foundation london,Donations - No gift aid,100.0,the q foundation london,True,,,
18 Jan 2023,Spend Money,The Q Foundation London,,The Q Foundation London,the q foundation london,Donations - No gift aid,100.0,the q foundation london,True,,,
01 Feb 2023,Spend Money,British Film Institute,,British Film Institute,british film institute,Donations - No gift aid,100.0,british film institute,True,,,
01 Feb 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Feb 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
17 Feb 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
20 Feb 2023,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
01 Mar 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Mar 2023,Spend Money,Gosh Charity,,Gosh Charity,gosh charity,Donations - No gift aid,100.0,gosh charity,True,,,
01 Mar 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
20 Mar 2023,Spend Money,Sunningdale Caddies Benevolent,,Sunningdale Caddies Benevolent,sunningdale caddies benevolent,Donations - No gift aid,100.0,sunningdale caddies benevolent,True,,,
21 Mar 2023,Spend Money,Helen Bamber Foundation,,Helen Bamber Foundation,helen bamber foundation,Donations - No gift aid,100.0,helen bamber foundation,True,,,
30 Mar 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
03 Apr 2023,Spend Money,KYTE Surfer tip,,KYTE Surfer tip,kyte surfer tip,Donations - No gift aid,100.0,kyte surfer tip,True,,,
03 Apr 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
03 Apr 2023,Spend Money,GoFundme,,GoFundme,gofundme,Donations - No gift aid,100.0,gofundme,True,,,
18 Apr 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
25 Apr 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
02 May 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
04 May 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
19 May 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Jun 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Jun 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Jun 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
02 Jun 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
03 Jul 2023,Spend Money,GIVERGY: CHARITY EVENT,,GIVERGY: CHARITY EVENT,givergy charity event,Donations - No gift aid,100.0,givergy charity event,True,,,
01 Aug 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Sep 2023,Spend Money,Richter Law,,Richter Law,richter law,Donations - No gift aid,100.0,richter law,True,,,
05 Sep 2023,Spend Money,The Tim Henman Foundation,,The Tim Henman Foundation,the tim henman foundation,Donations - No gift aid,100.0,the tim henman foundation,True,,,
02 Oct 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
18 Oct 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Nov 2023,Spend Money,Go Fund Me,,Go Fund Me,go fund me,Donations - No gift aid,100.0,go fund me,True,,,
01 Nov 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
17 Nov 2023,Spend Money,Med Sans Frontiere,,Med Sans Frontiere,med sans frontiere,Donations - No gift aid,100.0,med sans frontiere,True,,,
01 Dec 2023,Spend Money,Netflix,,Netflix,netflix,Income,100.0,netflix,True,,,
06 Dec 2023,Spend Money,APPLE.COM/BILL,,APPLE.COM/BILL,applecombill,Books and Research,100.0,applecombill,True,,,
02 Jan 2024,Spend Money,NOW TV,,NOW TV,now tv,Subscriptions,100.0,now tv,True,,,
11 Jan 2024,Spend Money,NOW TV,,NOW TV,now tv,Subscriptions,100.0,now tv,True,,,
01 Feb 2024,Spend Money,APPLE.COM/BILL,,APPLE.COM/BILL,applecombill,Books and Research,100.0,applecombill,True,,,
01 Mar 2024,Spend Money,Adobe System,,Adobe System,adobe system,Subscriptions,100.0,adobe system,True,,,
02 Apr 2024,Spend Money,APPLE.COM/BILL,,APPLE.COM/BILL,applecombill,Books and Research,100.0,applecombill,True,,,
01 May 2024,Spend Money,NOW TV,,NOW TV,now tv,Subscriptions,100.0,now tv,True,,,
03 Jun 2024,Spend Money,Adobe System,,Adobe System,adobe system,Subscriptions,100.0,adobe system,True,,,
01 Jul 2024,Spend Money,Google,,Google,google,Computer/Internet,100.0,google,True,,,
01 Aug 2024,Spend Money,Netflix,,Netflix,netflix,Income,100.0,netflix,True,,,
02 Sep 2024,Spend Money,APPLE.COM/BILL,,APPLE.COM/BILL,applecombill,Books and Research,100.0,applecombill,True,,,
